"hour","year","month","day","time_h","device","time_proper","Meeps","temp_mean","rh_mean","dp_mean"
14,2025,8,2,2025-08-02 14:00:00,"PIKARU6",2025-08-02 14:00:00,7,14.6716666666667,47.775,3.7125
14,2025,8,4,2025-08-04 14:00:00,"PIKARU20",2025-08-04 14:00:00,3,13.4016666666667,56.67,4.98083333333333
14,2025,8,4,2025-08-04 14:00:00,"PIKARU21",2025-08-04 14:00:00,0,13.4016666666667,56.67,4.98083333333333
14,2025,8,4,2025-08-04 14:00:00,"PIKARU25",2025-08-04 14:00:00,2,13.4016666666667,56.67,4.98083333333333
14,2025,8,4,2025-08-04 14:00:00,"PIKARU2",2025-08-04 14:00:00,0,13.4016666666667,56.67,4.98083333333333
14,2025,8,4,2025-08-04 14:00:00,"PIKARU6",2025-08-04 14:00:00,2,13.4016666666667,56.67,4.98083333333333
14,2025,8,5,2025-08-05 14:00:00,"PIKARU20",2025-08-05 14:00:00,3,11.8625,83.99,9.25166666666667
14,2025,8,5,2025-08-05 14:00:00,"PIKARU21",2025-08-05 14:00:00,0,11.8625,83.99,9.25166666666667
14,2025,8,5,2025-08-05 14:00:00,"PIKARU25",2025-08-05 14:00:00,0,11.8625,83.99,9.25166666666667
14,2025,8,5,2025-08-05 14:00:00,"PIKARU2",2025-08-05 14:00:00,0,11.8625,83.99,9.25166666666667
14,2025,8,5,2025-08-05 14:00:00,"PIKARU6",2025-08-05 14:00:00,1,11.8625,83.99,9.25166666666667
15,2025,8,2,2025-08-02 15:00:00,"PIKARU20",2025-08-02 15:00:00,3,15.0725,47.7858333333333,4.0825
15,2025,8,2,2025-08-02 15:00:00,"PIKARU21",2025-08-02 15:00:00,0,15.0725,47.7858333333333,4.0825
15,2025,8,2,2025-08-02 15:00:00,"PIKARU25",2025-08-02 15:00:00,1,15.0725,47.7858333333333,4.0825
15,2025,8,2,2025-08-02 15:00:00,"PIKARU2",2025-08-02 15:00:00,0,15.0725,47.7858333333333,4.0825
15,2025,8,2,2025-08-02 15:00:00,"PIKARU6",2025-08-02 15:00:00,1,15.0725,47.7858333333333,4.0825
15,2025,8,4,2025-08-04 15:00:00,"PIKARU20",2025-08-04 15:00:00,8,14.2508333333333,53.3841666666667,4.89916666666667
15,2025,8,4,2025-08-04 15:00:00,"PIKARU21",2025-08-04 15:00:00,1,14.2508333333333,53.3841666666667,4.89916666666667
15,2025,8,4,2025-08-04 15:00:00,"PIKARU25",2025-08-04 15:00:00,17,14.2508333333333,53.3841666666667,4.89916666666667
15,2025,8,4,2025-08-04 15:00:00,"PIKARU2",2025-08-04 15:00:00,3,14.2508333333333,53.3841666666667,4.89916666666667
15,2025,8,4,2025-08-04 15:00:00,"PIKARU6",2025-08-04 15:00:00,9,14.2508333333333,53.3841666666667,4.89916666666667
15,2025,8,5,2025-08-05 15:00:00,"PIKARU20",2025-08-05 15:00:00,3,13.3741666666667,76.9366666666667,9.42583333333333
15,2025,8,5,2025-08-05 15:00:00,"PIKARU21",2025-08-05 15:00:00,0,13.3741666666667,76.9366666666667,9.42583333333333
15,2025,8,5,2025-08-05 15:00:00,"PIKARU25",2025-08-05 15:00:00,2,13.3741666666667,76.9366666666667,9.42583333333333
15,2025,8,5,2025-08-05 15:00:00,"PIKARU2",2025-08-05 15:00:00,0,13.3741666666667,76.9366666666667,9.42583333333333
15,2025,8,5,2025-08-05 15:00:00,"PIKARU6",2025-08-05 15:00:00,3,13.3741666666667,76.9366666666667,9.42583333333333
16,2025,8,2,2025-08-02 16:00:00,"PIKARU20",2025-08-02 16:00:00,6,16.1633333333333,43.2941666666667,3.67
16,2025,8,2,2025-08-02 16:00:00,"PIKARU21",2025-08-02 16:00:00,0,16.1633333333333,43.2941666666667,3.67
16,2025,8,2,2025-08-02 16:00:00,"PIKARU25",2025-08-02 16:00:00,7,16.1633333333333,43.2941666666667,3.67
16,2025,8,2,2025-08-02 16:00:00,"PIKARU2",2025-08-02 16:00:00,8,16.1633333333333,43.2941666666667,3.67
16,2025,8,2,2025-08-02 16:00:00,"PIKARU6",2025-08-02 16:00:00,3,16.1633333333333,43.2941666666667,3.67
16,2025,8,4,2025-08-04 16:00:00,"PIKARU20",2025-08-04 16:00:00,1,17.1225,44.2441666666667,4.85166666666667
16,2025,8,4,2025-08-04 16:00:00,"PIKARU21",2025-08-04 16:00:00,1,17.1225,44.2441666666667,4.85166666666667
16,2025,8,4,2025-08-04 16:00:00,"PIKARU25",2025-08-04 16:00:00,0,17.1225,44.2441666666667,4.85166666666667
16,2025,8,4,2025-08-04 16:00:00,"PIKARU2",2025-08-04 16:00:00,0,17.1225,44.2441666666667,4.85166666666667
16,2025,8,4,2025-08-04 16:00:00,"PIKARU6",2025-08-04 16:00:00,0,17.1225,44.2441666666667,4.85166666666667
16,2025,8,5,2025-08-05 16:00:00,"PIKARU20",2025-08-05 16:00:00,5,13.6325,72.585,8.805
16,2025,8,5,2025-08-05 16:00:00,"PIKARU21",2025-08-05 16:00:00,0,13.6325,72.585,8.805
16,2025,8,5,2025-08-05 16:00:00,"PIKARU25",2025-08-05 16:00:00,4,13.6325,72.585,8.805
16,2025,8,5,2025-08-05 16:00:00,"PIKARU2",2025-08-05 16:00:00,0,13.6325,72.585,8.805
16,2025,8,5,2025-08-05 16:00:00,"PIKARU6",2025-08-05 16:00:00,5,13.6325,72.585,8.805
17,2025,8,2,2025-08-02 17:00:00,"PIKARU20",2025-08-02 17:00:00,4,16.9933333333333,37.3783333333333,2.35166666666667
17,2025,8,2,2025-08-02 17:00:00,"PIKARU21",2025-08-02 17:00:00,0,16.9933333333333,37.3783333333333,2.35166666666667
17,2025,8,2,2025-08-02 17:00:00,"PIKARU25",2025-08-02 17:00:00,5,16.9933333333333,37.3783333333333,2.35166666666667
17,2025,8,2,2025-08-02 17:00:00,"PIKARU2",2025-08-02 17:00:00,0,16.9933333333333,37.3783333333333,2.35166666666667
17,2025,8,2,2025-08-02 17:00:00,"PIKARU6",2025-08-02 17:00:00,5,16.9933333333333,37.3783333333333,2.35166666666667
17,2025,8,4,2025-08-04 17:00:00,"PIKARU20",2025-08-04 17:00:00,11,15.2825,49.0775,4.59
17,2025,8,4,2025-08-04 17:00:00,"PIKARU21",2025-08-04 17:00:00,0,15.2825,49.0775,4.59
17,2025,8,4,2025-08-04 17:00:00,"PIKARU25",2025-08-04 17:00:00,12,15.2825,49.0775,4.59
17,2025,8,4,2025-08-04 17:00:00,"PIKARU2",2025-08-04 17:00:00,6,15.2825,49.0775,4.59
17,2025,8,4,2025-08-04 17:00:00,"PIKARU6",2025-08-04 17:00:00,6,15.2825,49.0775,4.59
17,2025,8,5,2025-08-05 17:00:00,"PIKARU20",2025-08-05 17:00:00,8,13.6341666666667,67.1733333333333,7.67166666666667
17,2025,8,5,2025-08-05 17:00:00,"PIKARU21",2025-08-05 17:00:00,0,13.6341666666667,67.1733333333333,7.67166666666667
17,2025,8,5,2025-08-05 17:00:00,"PIKARU25",2025-08-05 17:00:00,16,13.6341666666667,67.1733333333333,7.67166666666667
17,2025,8,5,2025-08-05 17:00:00,"PIKARU2",2025-08-05 17:00:00,12,13.6341666666667,67.1733333333333,7.67166666666667
17,2025,8,5,2025-08-05 17:00:00,"PIKARU6",2025-08-05 17:00:00,13,13.6341666666667,67.1733333333333,7.67166666666667
18,2025,8,2,2025-08-02 18:00:00,"PIKARU20",2025-08-02 18:00:00,4,17.0391666666667,37.6091666666667,2.48
18,2025,8,2,2025-08-02 18:00:00,"PIKARU21",2025-08-02 18:00:00,1,17.0391666666667,37.6091666666667,2.48
18,2025,8,2,2025-08-02 18:00:00,"PIKARU25",2025-08-02 18:00:00,8,17.0391666666667,37.6091666666667,2.48
18,2025,8,2,2025-08-02 18:00:00,"PIKARU2",2025-08-02 18:00:00,0,17.0391666666667,37.6091666666667,2.48
18,2025,8,2,2025-08-02 18:00:00,"PIKARU6",2025-08-02 18:00:00,5,17.0391666666667,37.6091666666667,2.48
18,2025,8,4,2025-08-04 18:00:00,"PIKARU20",2025-08-04 18:00:00,0,11.4008333333333,69.7391666666667,6.00583333333333
18,2025,8,4,2025-08-04 18:00:00,"PIKARU21",2025-08-04 18:00:00,0,11.4008333333333,69.7391666666667,6.00583333333333
18,2025,8,4,2025-08-04 18:00:00,"PIKARU25",2025-08-04 18:00:00,0,11.4008333333333,69.7391666666667,6.00583333333333
18,2025,8,4,2025-08-04 18:00:00,"PIKARU2",2025-08-04 18:00:00,0,11.4008333333333,69.7391666666667,6.00583333333333
18,2025,8,4,2025-08-04 18:00:00,"PIKARU6",2025-08-04 18:00:00,1,11.4008333333333,69.7391666666667,6.00583333333333
18,2025,8,5,2025-08-05 18:00:00,"PIKARU20",2025-08-05 18:00:00,22,13.1625,68.6325,7.52916666666667
18,2025,8,5,2025-08-05 18:00:00,"PIKARU21",2025-08-05 18:00:00,0,13.1625,68.6325,7.52916666666667
18,2025,8,5,2025-08-05 18:00:00,"PIKARU25",2025-08-05 18:00:00,21,13.1625,68.6325,7.52916666666667
18,2025,8,5,2025-08-05 18:00:00,"PIKARU2",2025-08-05 18:00:00,2,13.1625,68.6325,7.52916666666667
18,2025,8,5,2025-08-05 18:00:00,"PIKARU6",2025-08-05 18:00:00,25,13.1625,68.6325,7.52916666666667
19,2025,8,2,2025-08-02 19:00:00,"PIKARU20",2025-08-02 19:00:00,3,17.0908333333333,39.3816666666667,3.175
19,2025,8,2,2025-08-02 19:00:00,"PIKARU21",2025-08-02 19:00:00,0,17.0908333333333,39.3816666666667,3.175
19,2025,8,2,2025-08-02 19:00:00,"PIKARU25",2025-08-02 19:00:00,7,17.0908333333333,39.3816666666667,3.175
19,2025,8,2,2025-08-02 19:00:00,"PIKARU2",2025-08-02 19:00:00,0,17.0908333333333,39.3816666666667,3.175
19,2025,8,2,2025-08-02 19:00:00,"PIKARU6",2025-08-02 19:00:00,8,17.0908333333333,39.3816666666667,3.175
19,2025,8,4,2025-08-04 19:00:00,"PIKARU20",2025-08-04 19:00:00,2,12.2958333333333,73.6166666666667,7.725
19,2025,8,4,2025-08-04 19:00:00,"PIKARU21",2025-08-04 19:00:00,0,12.2958333333333,73.6166666666667,7.725
19,2025,8,4,2025-08-04 19:00:00,"PIKARU25",2025-08-04 19:00:00,0,12.2958333333333,73.6166666666667,7.725
19,2025,8,4,2025-08-04 19:00:00,"PIKARU2",2025-08-04 19:00:00,0,12.2958333333333,73.6166666666667,7.725
19,2025,8,4,2025-08-04 19:00:00,"PIKARU6",2025-08-04 19:00:00,1,12.2958333333333,73.6166666666667,7.725
19,2025,8,5,2025-08-05 19:00:00,"PIKARU20",2025-08-05 19:00:00,5,11.6625,80.0141666666667,8.32916666666667
19,2025,8,5,2025-08-05 19:00:00,"PIKARU21",2025-08-05 19:00:00,0,11.6625,80.0141666666667,8.32916666666667
19,2025,8,5,2025-08-05 19:00:00,"PIKARU25",2025-08-05 19:00:00,4,11.6625,80.0141666666667,8.32916666666667
19,2025,8,5,2025-08-05 19:00:00,"PIKARU2",2025-08-05 19:00:00,0,11.6625,80.0141666666667,8.32916666666667
19,2025,8,5,2025-08-05 19:00:00,"PIKARU6",2025-08-05 19:00:00,4,11.6625,80.0141666666667,8.32916666666667
20,2025,8,2,2025-08-02 20:00:00,"PIKARU20",2025-08-02 20:00:00,4,15.67,44.1483333333333,3.49666666666667
20,2025,8,2,2025-08-02 20:00:00,"PIKARU21",2025-08-02 20:00:00,0,15.67,44.1483333333333,3.49666666666667
20,2025,8,2,2025-08-02 20:00:00,"PIKARU25",2025-08-02 20:00:00,7,15.67,44.1483333333333,3.49666666666667
20,2025,8,2,2025-08-02 20:00:00,"PIKARU2",2025-08-02 20:00:00,0,15.67,44.1483333333333,3.49666666666667
20,2025,8,2,2025-08-02 20:00:00,"PIKARU6",2025-08-02 20:00:00,10,15.67,44.1483333333333,3.49666666666667
20,2025,8,4,2025-08-04 20:00:00,"PIKARU20",2025-08-04 20:00:00,13,11.7908333333333,72.5491666666667,7.02666666666667
20,2025,8,4,2025-08-04 20:00:00,"PIKARU21",2025-08-04 20:00:00,0,11.7908333333333,72.5491666666667,7.02666666666667
20,2025,8,4,2025-08-04 20:00:00,"PIKARU25",2025-08-04 20:00:00,7,11.7908333333333,72.5491666666667,7.02666666666667
20,2025,8,4,2025-08-04 20:00:00,"PIKARU2",2025-08-04 20:00:00,0,11.7908333333333,72.5491666666667,7.02666666666667
20,2025,8,4,2025-08-04 20:00:00,"PIKARU6",2025-08-04 20:00:00,10,11.7908333333333,72.5491666666667,7.02666666666667
20,2025,8,5,2025-08-05 20:00:00,"PIKARU20",2025-08-05 20:00:00,3,11.3691666666667,79.3508333333333,7.93333333333333
20,2025,8,5,2025-08-05 20:00:00,"PIKARU21",2025-08-05 20:00:00,0,11.3691666666667,79.3508333333333,7.93333333333333
20,2025,8,5,2025-08-05 20:00:00,"PIKARU25",2025-08-05 20:00:00,3,11.3691666666667,79.3508333333333,7.93333333333333
20,2025,8,5,2025-08-05 20:00:00,"PIKARU2",2025-08-05 20:00:00,1,11.3691666666667,79.3508333333333,7.93333333333333
20,2025,8,5,2025-08-05 20:00:00,"PIKARU6",2025-08-05 20:00:00,2,11.3691666666667,79.3508333333333,7.93333333333333
21,2025,8,2,2025-08-02 21:00:00,"PIKARU20",2025-08-02 21:00:00,19,14.1008333333333,50.0891666666667,3.85583333333333
21,2025,8,2,2025-08-02 21:00:00,"PIKARU21",2025-08-02 21:00:00,0,14.1008333333333,50.0891666666667,3.85583333333333
21,2025,8,2,2025-08-02 21:00:00,"PIKARU25",2025-08-02 21:00:00,21,14.1008333333333,50.0891666666667,3.85583333333333
21,2025,8,2,2025-08-02 21:00:00,"PIKARU2",2025-08-02 21:00:00,0,14.1008333333333,50.0891666666667,3.85583333333333
21,2025,8,2,2025-08-02 21:00:00,"PIKARU6",2025-08-02 21:00:00,14,14.1008333333333,50.0891666666667,3.85583333333333
21,2025,8,4,2025-08-04 21:00:00,"PIKARU20",2025-08-04 21:00:00,8,11.0116666666667,73.8475,6.53666666666667
21,2025,8,4,2025-08-04 21:00:00,"PIKARU21",2025-08-04 21:00:00,0,11.0116666666667,73.8475,6.53666666666667
21,2025,8,4,2025-08-04 21:00:00,"PIKARU25",2025-08-04 21:00:00,6,11.0116666666667,73.8475,6.53666666666667
21,2025,8,4,2025-08-04 21:00:00,"PIKARU2",2025-08-04 21:00:00,0,11.0116666666667,73.8475,6.53666666666667
21,2025,8,4,2025-08-04 21:00:00,"PIKARU6",2025-08-04 21:00:00,9,11.0116666666667,73.8475,6.53666666666667
21,2025,8,5,2025-08-05 21:00:00,"PIKARU20",2025-08-05 21:00:00,0,10.3308333333333,82.9116666666667,7.56083333333333
21,2025,8,5,2025-08-05 21:00:00,"PIKARU21",2025-08-05 21:00:00,0,10.3308333333333,82.9116666666667,7.56083333333333
21,2025,8,5,2025-08-05 21:00:00,"PIKARU25",2025-08-05 21:00:00,1,10.3308333333333,82.9116666666667,7.56083333333333
21,2025,8,5,2025-08-05 21:00:00,"PIKARU2",2025-08-05 21:00:00,0,10.3308333333333,82.9116666666667,7.56083333333333
21,2025,8,5,2025-08-05 21:00:00,"PIKARU6",2025-08-05 21:00:00,1,10.3308333333333,82.9116666666667,7.56083333333333
22,2025,8,2,2025-08-02 22:00:00,"PIKARU20",2025-08-02 22:00:00,11,12.1391666666667,53.6358333333333,3.01333333333333
22,2025,8,2,2025-08-02 22:00:00,"PIKARU21",2025-08-02 22:00:00,0,12.1391666666667,53.6358333333333,3.01333333333333
22,2025,8,2,2025-08-02 22:00:00,"PIKARU25",2025-08-02 22:00:00,9,12.1391666666667,53.6358333333333,3.01333333333333
22,2025,8,2,2025-08-02 22:00:00,"PIKARU2",2025-08-02 22:00:00,1,12.1391666666667,53.6358333333333,3.01333333333333
22,2025,8,2,2025-08-02 22:00:00,"PIKARU6",2025-08-02 22:00:00,7,12.1391666666667,53.6358333333333,3.01333333333333
22,2025,8,4,2025-08-04 22:00:00,"PIKARU20",2025-08-04 22:00:00,6,10.095,74.7358333333333,5.825
22,2025,8,4,2025-08-04 22:00:00,"PIKARU21",2025-08-04 22:00:00,0,10.095,74.7358333333333,5.825
22,2025,8,4,2025-08-04 22:00:00,"PIKARU25",2025-08-04 22:00:00,2,10.095,74.7358333333333,5.825
22,2025,8,4,2025-08-04 22:00:00,"PIKARU2",2025-08-04 22:00:00,0,10.095,74.7358333333333,5.825
22,2025,8,4,2025-08-04 22:00:00,"PIKARU6",2025-08-04 22:00:00,7,10.095,74.7358333333333,5.825
22,2025,8,5,2025-08-05 22:00:00,"PIKARU20",2025-08-05 22:00:00,1,9.755,83.5258333333333,7.10916666666667
22,2025,8,5,2025-08-05 22:00:00,"PIKARU21",2025-08-05 22:00:00,0,9.755,83.5258333333333,7.10916666666667
22,2025,8,5,2025-08-05 22:00:00,"PIKARU25",2025-08-05 22:00:00,1,9.755,83.5258333333333,7.10916666666667
22,2025,8,5,2025-08-05 22:00:00,"PIKARU2",2025-08-05 22:00:00,0,9.755,83.5258333333333,7.10916666666667
22,2025,8,5,2025-08-05 22:00:00,"PIKARU6",2025-08-05 22:00:00,1,9.755,83.5258333333333,7.10916666666667
23,2025,8,2,2025-08-02 23:00:00,"PIKARU20",2025-08-02 23:00:00,0,10.3558333333333,57.8816666666667,2.42916666666667
23,2025,8,2,2025-08-02 23:00:00,"PIKARU21",2025-08-02 23:00:00,0,10.3558333333333,57.8816666666667,2.42916666666667
23,2025,8,2,2025-08-02 23:00:00,"PIKARU25",2025-08-02 23:00:00,0,10.3558333333333,57.8816666666667,2.42916666666667
23,2025,8,2,2025-08-02 23:00:00,"PIKARU2",2025-08-02 23:00:00,0,10.3558333333333,57.8816666666667,2.42916666666667
23,2025,8,2,2025-08-02 23:00:00,"PIKARU6",2025-08-02 23:00:00,0,10.3558333333333,57.8816666666667,2.42916666666667
23,2025,8,4,2025-08-04 23:00:00,"PIKARU20",2025-08-04 23:00:00,3,8.89333333333333,76.7133333333333,5.03833333333333
23,2025,8,4,2025-08-04 23:00:00,"PIKARU21",2025-08-04 23:00:00,0,8.89333333333333,76.7133333333333,5.03833333333333
23,2025,8,4,2025-08-04 23:00:00,"PIKARU25",2025-08-04 23:00:00,6,8.89333333333333,76.7133333333333,5.03833333333333
23,2025,8,4,2025-08-04 23:00:00,"PIKARU2",2025-08-04 23:00:00,0,8.89333333333333,76.7133333333333,5.03833333333333
23,2025,8,4,2025-08-04 23:00:00,"PIKARU6",2025-08-04 23:00:00,4,8.89333333333333,76.7133333333333,5.03833333333333
23,2025,8,5,2025-08-05 23:00:00,"PIKARU20",2025-08-05 23:00:00,0,9.16333333333333,81.0933333333333,6.09833333333333
23,2025,8,5,2025-08-05 23:00:00,"PIKARU21",2025-08-05 23:00:00,0,9.16333333333333,81.0933333333333,6.09833333333333
23,2025,8,5,2025-08-05 23:00:00,"PIKARU25",2025-08-05 23:00:00,1,9.16333333333333,81.0933333333333,6.09833333333333
23,2025,8,5,2025-08-05 23:00:00,"PIKARU2",2025-08-05 23:00:00,0,9.16333333333333,81.0933333333333,6.09833333333333
23,2025,8,5,2025-08-05 23:00:00,"PIKARU6",2025-08-05 23:00:00,1,9.16333333333333,81.0933333333333,6.09833333333333
