datetime,wl_tidewell,wl_polarbear,wl_beluga,wl_muskox,wl_fox,wl_snowy,height_tidewell,height_polarbear,height_beluga,height_muskox,height_snowy,height_fox,temp_tidewell,temp_polarbear,temp_beluga,temp_muskox,temp_snowy,temp_fox,cond_tidewell,cond_polarbear,cond_beluga,cond_muskox,cond_snowy,cond_fox,level_tidewell,level_polarbear,level_beluga,level_muskox,level_snowy,level_fox,astrotide,surge,wind_direction,wind_speed,gust_speed,solar_radiation,precipitation,air_temp,air_pressure,significant_wave_height_s,significant_wave_period_s,maximum_wave_height_s,maximum_wave_period_s,average_wave_height_s,average_wave_period_s,wave_energy_s,significant_wave_height_n,significant_wave_period_n,maximum_wave_height_n,maximum_wave_period_n,average_wave_height_n,average_wave_period_n,wave_energy_n,significant_wave_height_w,significant_wave_period_w,maximum_wave_height_w,maximum_wave_period_w,average_wave_height_w,average_wave_period_w,wave_energy_w
2025-06-16T23:30:00Z,NA,0.11533104843862683,0.30723223163862673,0.20906438177196013,3.575031048438627,0.98536438177196,NA,-0.5049677293333333,-0.019066546133333334,-0.016234395999999998,0.102065604,0.11173227066666666,NA,0.023666666666666666,2.3640000000000003,1.1886666666666668,1.6386666666666667,1.6753333333333333,NA,177.6,11081.2,16170.766666666666,106.4,112.56666666666666,NA,10.440166666666666,10.811966666666667,10.5729,10.9412,10.946866666666667,NA,NA,66,2.8533333333333335,4.53,81.9,0,6.693666666666667,101.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T00:00:00Z,NA,0.11477602310529351,0.30700935643862676,0.20570935643862678,3.57224268977196,0.9842426897719599,NA,-0.5055227546666666,-0.019289421333333334,-0.019589421333333332,0.100943912,0.108943912,NA,0.026333333333333334,2.3436666666666666,1.1403333333333332,1.4673333333333334,1.5396666666666667,NA,176.66666666666669,11090.300000000001,15998.1,104.93333333333334,111.7,NA,10.440733333333334,10.812966666666666,10.570666666666666,10.9412,10.9452,NA,NA,104.83333333333333,0.16666666666666666,1.0066666666666666,54.4,0,7.717666666666666,101.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T00:30:00Z,NA,0.11328437777196017,0.3059177111052934,0.2014843777719601,3.56818437777196,0.9813510444386266,NA,-0.5070144,-0.020381066666666666,-0.0238144,0.09805226666666667,0.1048856,NA,0.03133333333333333,2.3026666666666666,1.0786666666666667,1.2796666666666667,1.3856666666666666,NA,176.53333333333333,11111.033333333333,15836.966666666667,103.63333333333333,110.7,NA,10.440533333333333,10.813166666666667,10.567733333333333,10.9396,10.942433333333334,NA,NA,108.1,0,0.33666666666666667,36.9,0,9.302333333333333,101.86666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T01:00:00Z,NA,0.11215019643862686,0.3055789665719601,0.1983835297719601,3.5657501964386267,0.97888352977196,NA,-0.5081485813333333,-0.0207198112,-0.026915248,0.095584752,0.10245141866666667,NA,0.029,2.232666666666667,1.0733333333333333,1.097,1.2456666666666667,NA,176.23333333333335,11117.066666666668,15764.933333333334,102.53333333333333,109.93333333333334,NA,10.441166666666668,10.814533333333333,10.5664,10.9389,10.941766666666666,NA,NA,108.1,0,0.5033333333333333,24.8,0,7.717666666666666,101.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T01:30:00Z,NA,0.11156118043862684,0.30550889883862675,0.19599451377196012,3.564461180438627,0.97729451377196,NA,-0.5087375973333333,-0.020789878933333332,-0.029304264,0.093995736,0.10116240266666666,NA,0.032,2.1766666666666667,1.0743333333333334,0.929,1.1143333333333334,NA,175.4,11129.233333333334,15672.6,101.66666666666667,109.23333333333333,NA,10.441733333333334,10.815766666666667,10.565166666666666,10.938466666666667,10.941633333333334,NA,NA,108.1,0,0.16666666666666666,17.299999999999997,0,5.695666666666667,101.89533333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T02:00:00Z,NA,0.1109133857719602,0.30528005243862677,0.1939800524386268,3.56318606177196,0.97511338577196,NA,-0.509385392,-0.021018725333333335,-0.03131872533333333,0.091814608,0.099887284,NA,0.03333333333333333,2.1496666666666666,1.0316666666666667,0.7806666666666666,0.9796666666666667,NA,176.6,11134.533333333333,15592.533333333333,101.13333333333333,108.53333333333333,NA,10.441833333333333,10.8162,10.5639,10.937033333333332,10.941033333333333,NA,NA,72.1,0.67,1.51,14.8,0,3.409666666666667,101.90266666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T02:30:00Z,NA,0.1102483519052935,0.30494168523862675,0.1920969524386268,3.5629557692386267,0.97343028577196,NA,-0.5100504258666667,-0.021357092533333333,-0.03320182533333333,0.090131508,0.09965699146666666,NA,0.03366666666666667,2.1430000000000002,1.0833333333333333,0.653,0.8486666666666667,NA,176.4,11144.166666666666,15589.9,100.7,107.83333333333333,NA,10.4419,10.816566666666667,10.562866666666666,10.9362,10.941833333333333,NA,NA,59,0.16666666666666666,1.1766666666666667,14.4,0,2.9923333333333333,101.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T03:00:00Z,NA,0.10981009910529353,0.3048668124386268,0.1904434324386268,3.56257676577196,0.9718100991052934,NA,-0.5104886786666667,-0.021431965333333334,-0.034855345333333336,0.08851132133333334,0.099277988,NA,0.033,2.142333333333333,1.0963333333333334,0.5403333333333333,0.725,NA,176.2,11147.533333333333,15583,100.4,107.26666666666667,NA,10.4409,10.815966666666666,10.560533333333334,10.933900000000001,10.940666666666667,NA,NA,44.46666666666667,1.1766666666666667,2.01,15.2,0,2.6923333333333335,101.90433333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T03:30:00Z,NA,0.1091153577719602,0.3047575927052934,0.18894869110529344,3.5619486911052936,0.9701486911052933,NA,-0.5111834199999999,-0.021541185066666666,-0.03635008666666667,0.08684991333333333,0.09864991333333334,NA,0.031,2.1109999999999998,1.0643333333333334,0.4443333333333333,0.6156666666666667,NA,175.93333333333334,11150.366666666667,15560.766666666666,100.2,106.8,NA,10.439933333333334,10.815533333333333,10.558766666666667,10.931966666666666,10.939766666666666,NA,NA,33.233333333333334,0.84,2.01,18.966666666666665,0,3.534,101.90166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T04:00:00Z,NA,0.10867038310529353,0.3047745519052934,0.1882370497719601,3.56183704977196,0.9689037164386267,NA,-0.5116283946666667,-0.021524225866666667,-0.037061728,0.08560493866666667,0.098538272,NA,0.030333333333333334,2.098666666666667,1.0326666666666666,0.3606666666666667,0.519,NA,175.7,11140.866666666667,15536.333333333334,99.96666666666667,106.43333333333334,NA,10.438366666666667,10.814433333333334,10.556933333333333,10.9296,10.938533333333334,NA,NA,32.3,1.3433333333333333,2.35,26.033333333333335,0,4.351666666666667,101.89066666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T04:30:00Z,NA,0.10859866550529351,0.30478506923862675,0.19281094710529345,3.561805069238627,0.96747761377196,NA,-0.5117001122666667,-0.021513708533333332,-0.03248783066666667,0.084178836,0.09850629146666667,NA,0.029,2.106333333333333,0.9126666666666666,0.2936666666666667,0.436,NA,175.4,11147.366666666667,15489.566666666666,99.8,106.23333333333333,NA,10.4378,10.8141,10.561133333333334,10.9278,10.938133333333333,NA,NA,134.33333333333334,1.68,3.02,38.1,0,4.931666666666667,101.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T05:00:00Z,NA,0.10860916577196018,0.3049803956386268,0.20310916577196012,3.5620424991052935,0.9662070623052933,NA,-0.511689612,-0.021318382133333334,-0.022189612,0.08290828453333333,0.09874372133333334,NA,0.027666666666666666,2.094,0.736,0.23466666666666666,0.37133333333333335,NA,175.2,11133.966666666667,15407.9,99.66666666666667,106.1,NA,10.436300000000001,10.812766666666667,10.5698,10.925033333333333,10.936733333333333,NA,NA,349.6,1.8466666666666667,3.1866666666666665,57.699999999999996,0,5.165666666666667,101.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T05:30:00Z,NA,0.10882383483862686,0.3052603233719601,0.20980475510529345,3.56224826657196,0.9658047551052933,NA,-0.5114749429333333,-0.0210384544,-0.015494022666666666,0.08250597733333334,0.0989494888,NA,0.028666666666666667,2.082666666666667,0.6996666666666667,0.187,0.31366666666666665,NA,174.96666666666667,11110.1,15372.433333333334,99.6,106,NA,10.435033333333333,10.811333333333334,10.575,10.923,10.9356,NA,NA,351.93333333333334,0.33666666666666667,1.6766666666666665,84.4,0,6.351333333333334,101.85633333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T06:00:00Z,NA,0.10871921643862689,0.30541921643862674,0.2167192164386268,3.5624003615052935,0.96495254977196,NA,-0.5115795613333333,-0.020879561333333334,-0.008579561333333333,0.081653772,0.09910158373333333,NA,0.030333333333333334,2.0453333333333332,0.636,0.148,0.26566666666666666,NA,174.86666666666667,11088.266666666666,15344.133333333333,99.6,106,NA,10.434166666666668,10.810866666666668,10.581166666666666,10.9214,10.935,NA,NA,351,0.3333333333333333,1.51,116.03333333333333,0,5.087666666666667,101.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T06:30:00Z,NA,0.10685303350529352,0.3036730335052934,0.2211280377719601,3.5608947044386268,0.9612947044386266,NA,-0.5134457442666667,-0.022625744266666664,-0.00417074,0.07799592666666667,0.09759592666666667,NA,0.029333333333333333,2.0056666666666665,0.5533333333333333,0.11666666666666667,0.22733333333333333,NA,174.7,11046.733333333334,15327.266666666666,99.6,106,NA,10.435,10.811833333333334,10.588566666666667,10.920733333333333,10.936333333333334,NA,NA,330.3666666666667,1.6766666666666667,3.5233333333333334,136.03333333333333,0,5.043333333333333,101.87833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T07:00:00Z,NA,0.10646071377196016,0.3031894457719601,0.22846071377196012,3.56084212177196,0.96006071377196,NA,-0.513838064,-0.023109332,0.0031619359999999997,0.076761936,0.097543344,NA,0.029666666666666668,1.994,0.5003333333333333,0.095,0.20133333333333334,NA,174.53333333333333,11014.1,15395.8,99.56666666666666,106.03333333333333,NA,10.434933333333333,10.811933333333334,10.595933333333333,10.919533333333334,10.9365,NA,NA,350.5333333333333,2.1833333333333336,3.856666666666667,45.63333333333333,0,7.139666666666667,101.87866666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17T07:30:00Z,NA,0.10501864443862689,0.30241864443862676,0.22708531110529345,3.5601699124386266,0.9575186444386267,NA,-0.5152801333333333,-0.023880133333333334,0.0017865333333333332,0.07421986666666666,0.09687113466666666,NA,0.03333333333333333,1.986,0.5166666666666667,0.08033333333333334,0.18966666666666668,NA,174.36666666666667,10988.833333333334,15463.866666666667,99.56666666666666,106.06666666666666,NA,10.435666666666666,10.813066666666668,10.596733333333333,10.919166666666667,10.937566666666667,NA,NA,37.46666666666667,1.3433333333333333,2.683333333333333,220.2,0,5.464333333333333,101.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
